student_id,study_hours,attendance_pct,previous_gpa,sleep_hours,extracurricular,tutoring_sessions,grade
3360,8.26,87.1,3.75,7.4,Yes,5,B
3361,5.9,51.8,2.67,5.99,No,3,C
3362,10.14,92.3,3.68,7.17,Yes,5,A
3363,8.93,90.9,3.3,6.65,Yes,3,B
3364,7.19,74.5,2.91,4.1,No,3,C
3365,3.0,72.2,3.43,6.66,Yes,2,B
3366,1.0,59.9,1.86,4.62,Yes,2,F
3367,3.82,90.3,2.58,6.38,No,3,C
3368,2.99,41.2,2.06,3.89,No,1,F
3369,11.18,70.0,2.57,8.85,Yes,5,B
3370,4.39,52.3,2.83,3.0,No,3,F
3371,5.2,75.4,2.79,4.38,Yes,1,C
3372,11.13,94.7,3.5,8.51,Yes,6,A
3373,5.21,81.9,2.79,8.28,No,2,C
3374,5.73,65.3,1.46,7.21,No,3,C
3375,7.87,87.5,2.83,,Yes,4,B
3376,10.37,84.0,3.45,6.16,Yes,6,B
3377,9.75,80.1,3.01,7.88,No,5,C
3378,12.1,85.2,4.0,7.67,Yes,7,A
3379,6.76,77.1,2.63,6.09,No,3,C
3380,8.18,71.9,3.12,8.76,No,4,B
3381,2.9,40.0,1.32,7.48,No,2,F
3382,3.21,49.0,2.0,6.66,No,0,F
3383,10.75,90.4,3.05,7.94,Yes,5,B
3384,7.09,92.1,4.0,8.62,Yes,3,A
3385,7.71,89.7,3.99,5.46,Yes,4,A
3386,8.66,75.7,3.67,8.0,Yes,4,B
3387,4.77,78.1,2.94,6.16,No,2,C
3388,5.18,67.7,1.41,5.51,No,2,F
3389,6.16,72.2,2.5,6.46,No,2,C
3390,9.45,88.1,3.63,5.84,No,3,B
3391,5.67,80.7,1.95,3.67,No,3,C
3392,5.68,56.8,2.1,4.18,No,2,F
3393,7.36,83.0,3.26,7.25,Yes,4,B
3394,6.97,77.5,2.57,5.53,No,2,C
3395,7.38,83.3,2.67,7.96,Yes,3,B
3396,8.0,83.8,3.41,6.57,Yes,4,B
3397,9.95,98.9,3.27,8.24,Yes,5,A
3398,10.91,100.0,3.22,7.43,Yes,6,A
3399,9.47,100.0,3.53,6.71,Yes,2,B
3400,1.0,47.9,1.82,6.23,No,1,F
3401,10.34,100.0,3.32,7.42,Yes,4,A
3402,5.32,59.7,1.78,6.5,No,2,C
3403,10.75,90.9,2.59,6.83,Yes,6,B
3404,4.33,75.2,3.11,5.88,No,2,C
3405,8.93,75.3,2.75,7.69,Yes,4,B
3406,10.56,89.9,3.05,5.7,Yes,7,A
3407,6.22,75.5,2.68,6.97,Yes,4,B
3408,10.75,77.6,3.96,5.39,Yes,6,B
3409,8.55,76.8,2.53,7.14,Yes,5,B
3410,8.01,80.8,,6.31,Yes,4,B
3411,5.99,84.8,2.33,6.16,Yes,3,B
3412,8.32,76.8,2.72,7.83,Yes,4,B
3413,8.36,66.3,2.64,6.55,No,3,C
3414,2.28,56.2,1.13,3.55,Yes,1,F
3415,11.32,83.5,3.0,9.01,Yes,6,B
3416,5.58,45.5,2.06,5.11,No,1,F
3417,5.12,83.6,3.13,7.67,Yes,1,B
3418,4.6,84.9,3.01,6.09,Yes,4,B
3419,5.27,76.5,3.31,7.27,No,2,C
3420,7.8,79.0,2.97,6.59,Yes,4,B
3421,6.5,89.4,3.32,8.43,Yes,4,A
3422,4.43,66.9,2.37,6.71,Yes,4,C
3423,9.32,88.1,3.27,5.93,Yes,4,B
3424,4.32,61.0,3.38,8.39,No,4,C
3425,7.25,77.2,3.46,7.11,No,5,B
3426,3.87,77.7,1.92,6.55,No,6,C
3427,5.1,71.4,2.37,4.17,No,1,C
3428,10.87,90.9,3.44,8.88,No,6,A
3429,7.16,80.4,,5.99,Yes,3,B
3430,11.7,94.4,3.36,5.97,Yes,8,A
3431,9.35,84.7,2.75,,Yes,3,C
3432,12.63,100.0,3.95,7.76,Yes,7,A
3433,9.28,71.1,2.36,5.97,No,3,C
3434,8.52,95.0,,7.99,No,3,C
3435,1.0,66.3,1.0,,No,1,F
3436,4.19,84.4,2.81,6.62,Yes,3,B
3437,5.07,71.2,1.2,5.08,No,4,C
3438,4.05,86.3,1.54,7.73,No,3,C
3439,3.0,77.3,2.78,4.45,No,2,C
3440,11.9,92.0,3.78,8.31,Yes,4,A
3441,11.6,82.7,3.69,6.86,Yes,5,B
3442,4.09,71.4,2.47,6.87,Yes,2,C
3443,10.93,73.9,3.56,7.28,Yes,6,B
3444,8.11,75.6,2.74,6.13,Yes,5,B
3445,3.21,85.8,2.14,6.94,No,2,C
3446,2.37,64.3,1.42,4.91,Yes,0,F
3447,5.09,80.2,2.06,4.7,No,4,C
3448,5.66,40.0,1.19,6.4,No,3,F
3449,9.17,95.3,3.83,6.59,Yes,3,A
3450,5.26,93.1,2.24,3.71,Yes,3,C
3451,3.73,67.5,1.35,5.91,No,2,F
3452,8.41,75.7,3.34,6.39,Yes,3,B
3453,2.92,49.4,1.31,5.28,No,0,F
3454,10.31,87.4,2.77,5.33,Yes,4,B
3455,10.73,95.6,3.44,6.54,Yes,6,B
3456,1.5,79.8,2.38,4.62,No,0,C
3457,7.54,68.4,2.51,6.88,Yes,4,B
3458,4.76,61.6,1.99,8.39,Yes,1,C
3459,7.56,68.2,3.49,7.26,No,4,B
3460,3.31,76.7,2.3,5.58,No,3,C
3461,1.4,49.2,,4.53,No,2,F
3462,3.24,40.0,1.49,3.52,Yes,0,F
3463,3.98,63.9,1.22,7.06,No,1,F
3464,6.87,55.3,3.1,5.82,No,3,C
3465,8.84,69.7,3.28,7.02,Yes,6,B
3466,1.83,67.8,2.4,6.14,No,1,F
3467,9.41,92.0,2.95,8.06,Yes,3,B
3468,4.91,66.4,2.46,6.05,No,4,C
3469,4.79,71.5,2.15,5.32,No,4,C
3470,4.41,73.9,2.69,6.7,Yes,3,B
3471,9.27,100.0,3.51,6.44,Yes,6,A
3472,12.18,96.2,4.0,8.73,Yes,7,A
3473,6.95,56.8,2.37,3.01,Yes,2,F
3474,4.41,66.9,3.5,3.96,No,3,C
3475,4.58,74.9,3.5,5.78,No,4,C
3476,8.62,88.4,2.32,6.0,Yes,4,B
3477,4.42,79.8,3.0,8.46,Yes,4,B
3478,11.15,96.0,3.15,7.55,Yes,5,A
3479,6.52,49.1,2.41,9.24,No,4,C
3480,8.58,77.4,3.53,10.0,Yes,5,B
3481,1.0,60.8,1.3,5.37,No,2,F
3482,1.0,63.2,2.05,5.33,No,1,F
3483,2.59,54.6,2.01,4.56,No,1,F
3484,12.25,85.5,2.5,8.98,Yes,6,B
3485,4.16,63.3,2.07,,No,2,F
3486,5.6,80.0,,5.56,No,3,C
3487,9.43,69.0,1.72,7.57,No,4,C
3488,4.52,72.2,2.18,9.5,No,2,C
3489,7.6,78.8,2.77,5.55,Yes,5,B
3490,3.52,75.6,3.23,5.33,No,2,C
3491,7.52,81.5,3.35,4.0,Yes,3,B
3492,8.49,78.8,2.33,8.16,Yes,5,B
3493,9.68,89.1,2.99,8.27,No,6,A
3494,1.61,40.0,1.08,5.97,No,0,F
3495,9.21,75.8,3.28,7.91,No,4,B
3496,7.63,90.5,3.26,8.05,No,3,B
3497,2.4,62.5,1.47,6.75,Yes,0,F
3498,9.97,86.8,3.12,6.93,Yes,7,A
3499,8.09,67.3,2.53,4.47,Yes,5,C
3500,10.11,77.4,3.28,6.26,Yes,5,B
3501,10.56,96.5,3.55,7.57,Yes,6,A
3502,7.23,71.8,2.34,8.48,No,3,C
3503,9.51,79.8,2.88,7.08,Yes,5,B
3504,7.23,57.2,2.25,5.29,No,4,C
3505,10.72,66.1,2.86,5.87,Yes,5,B
3506,3.2,80.9,,7.53,Yes,2,C
3507,8.69,71.2,3.02,7.67,Yes,4,B
3508,10.0,86.5,3.53,7.24,Yes,8,B
3509,9.39,80.3,3.06,6.39,No,4,B
3510,9.16,93.4,,6.17,Yes,5,B
3511,3.62,71.9,2.74,8.12,No,2,C
3512,4.37,43.5,2.35,4.49,Yes,2,F
3513,11.78,93.1,3.84,6.62,Yes,7,A
3514,4.26,69.6,2.42,7.98,No,1,C
3515,8.4,74.2,2.84,10.0,No,5,B
3516,12.49,93.0,2.91,7.69,No,5,B
3517,3.0,46.9,1.47,5.52,No,2,F
3518,4.82,81.1,2.91,7.72,Yes,1,B
3519,5.24,93.1,3.66,7.61,Yes,3,A
3520,4.33,50.6,2.0,4.15,No,2,F
3521,9.32,92.5,3.68,6.76,Yes,4,A
3522,9.12,70.8,3.1,6.7,Yes,4,B
3523,1.57,55.0,2.07,6.07,No,0,F
3524,10.94,96.3,3.78,8.94,Yes,3,A
3525,9.73,91.5,3.07,6.25,Yes,3,B
3526,7.25,74.0,3.51,7.16,Yes,6,B
3527,4.48,68.4,2.49,5.8,Yes,3,C
3528,3.13,52.5,2.25,6.73,No,3,F
3529,10.43,70.8,2.68,7.35,Yes,5,B
3530,13.15,96.5,3.97,6.48,Yes,8,A
3531,8.41,73.1,2.63,8.12,No,7,C
3532,11.76,88.4,3.7,6.8,Yes,6,A
3533,2.8,45.8,2.04,3.37,No,2,F
3534,8.64,90.0,4.0,7.91,No,6,A
3535,5.69,72.4,3.15,7.1,No,3,C
3536,4.97,72.2,3.32,7.9,Yes,3,B
3537,2.61,72.2,3.5,5.75,No,3,C
3538,3.67,40.0,1.8,4.83,Yes,1,F
3539,6.71,85.9,,7.53,Yes,3,B
3540,5.31,61.6,2.61,6.75,No,3,C
3541,5.53,86.5,3.12,5.85,No,3,B
3542,2.49,77.3,,6.53,No,1,C
3543,8.3,93.4,3.43,8.96,Yes,5,A
3544,10.25,82.4,2.8,4.62,Yes,5,B
3545,5.03,67.5,2.64,7.56,No,2,C
3546,9.72,91.8,3.31,5.61,Yes,5,B
3547,10.31,80.8,3.47,6.6,Yes,6,B
3548,8.13,93.5,2.39,9.0,Yes,5,B
3549,2.87,65.4,2.1,6.56,No,3,C
3550,4.97,81.2,2.16,5.97,No,3,C
3551,11.13,85.8,2.75,5.57,Yes,5,B
3552,7.96,99.3,3.9,5.42,Yes,5,A
3553,8.28,92.4,2.85,6.26,Yes,4,B
3554,1.88,89.4,2.22,7.48,No,3,C
3555,6.16,70.5,2.4,3.5,Yes,2,C
3556,4.06,80.1,2.27,9.16,No,2,C
3557,4.52,81.2,2.91,5.27,Yes,5,B
3558,6.0,97.8,2.82,8.0,Yes,5,B
3559,9.81,96.2,3.96,7.49,Yes,6,A
3560,6.47,58.3,3.22,7.68,No,3,C
3561,6.63,70.4,2.15,6.47,Yes,3,C
3562,10.38,92.6,3.63,7.63,Yes,6,A
3563,6.77,84.4,3.01,6.35,Yes,4,B
3564,6.76,62.4,2.6,5.24,No,3,C
3565,1.96,58.6,1.91,4.52,Yes,1,C
3566,3.0,40.4,1.0,3.58,No,2,F
3567,9.08,80.2,3.32,8.91,Yes,4,B
3568,4.82,66.3,2.22,5.73,Yes,3,C
3569,6.7,88.2,3.05,6.52,Yes,4,B
3570,7.17,55.0,3.42,5.99,No,2,C
3571,7.64,83.6,2.83,5.88,No,4,B
3572,5.04,62.0,3.25,6.71,No,3,C
3573,13.15,96.5,3.66,6.71,Yes,5,A
3574,5.42,71.6,2.9,6.81,Yes,4,B
3575,8.36,85.9,3.26,6.54,Yes,4,B
3576,5.43,75.2,2.04,8.93,No,2,C
3577,10.89,86.6,3.41,7.21,Yes,7,A
3578,10.11,76.0,4.0,8.2,Yes,4,B
3579,11.42,86.7,3.75,5.92,Yes,6,A
3580,11.23,100.0,3.67,6.48,Yes,4,A
3581,10.64,90.3,3.52,7.94,Yes,6,A
3582,5.27,65.5,2.43,9.5,No,2,C
3583,10.25,83.5,3.29,6.22,No,3,B
3584,1.59,57.4,2.37,7.21,No,3,F
3585,5.67,65.3,1.91,3.5,No,3,C
3586,11.93,86.5,3.34,5.03,Yes,5,B
3587,9.72,82.1,3.19,6.39,Yes,4,B
3588,1.37,41.2,1.36,7.2,No,0,F
3589,6.71,81.7,2.84,9.15,Yes,4,B
3590,4.84,40.0,1.82,4.41,No,1,F
3591,7.59,85.6,3.41,7.26,Yes,5,B
3592,12.14,90.1,2.81,6.79,No,6,B
3593,8.85,87.6,3.02,7.08,Yes,3,B
3594,5.88,91.1,3.0,8.14,Yes,5,B
3595,11.23,97.3,3.33,7.64,Yes,5,A
3596,8.47,81.7,3.07,6.07,Yes,4,B
3597,8.26,79.2,3.43,7.74,Yes,5,B
3598,14.46,82.5,,7.32,Yes,7,A
3599,9.41,69.4,3.25,9.24,Yes,6,B
3600,2.53,65.8,,7.84,No,3,C
3601,4.92,83.2,3.01,6.36,Yes,2,B
3602,5.31,57.9,2.4,7.5,No,1,C
3603,11.47,84.6,3.69,7.42,Yes,7,A
3604,4.85,55.1,3.2,7.94,No,1,C
3605,7.07,75.9,3.31,7.9,Yes,3,B
3606,3.6,72.5,2.07,6.13,No,3,C
3607,8.5,70.4,1.59,7.05,No,6,C
3608,11.18,88.9,3.53,6.67,Yes,5,B
3609,8.01,92.2,3.36,6.69,Yes,3,B
3610,7.28,80.6,3.06,4.88,Yes,4,B
3611,7.0,67.7,1.84,7.36,No,4,C
3612,6.61,83.1,3.22,6.54,Yes,4,B
3613,13.11,93.3,3.78,8.66,Yes,6,A
3614,11.96,93.1,3.71,7.29,Yes,5,B
3615,6.87,75.9,3.37,5.94,Yes,4,B
3616,8.58,71.3,3.07,8.53,Yes,3,B
3617,3.22,59.3,2.35,6.79,No,2,C
3618,2.74,79.2,2.27,3.91,No,2,F
3619,7.51,67.1,2.22,5.96,No,4,C
3620,2.52,47.7,1.15,5.34,No,0,F
3621,9.47,65.0,3.19,8.57,Yes,4,B
3622,9.82,70.1,3.4,5.53,Yes,5,B
3623,8.75,79.9,2.8,5.46,Yes,3,C
3624,6.67,74.8,1.44,7.26,No,4,C
3625,4.77,61.1,1.91,3.33,No,2,F
3626,11.29,90.6,3.67,8.19,No,7,A
3627,4.15,73.5,4.0,7.63,No,2,B
3628,11.69,100.0,4.0,6.78,Yes,6,A
3629,2.22,83.8,2.66,9.5,No,3,C
3630,9.7,77.4,2.52,9.19,No,4,B
3631,15.0,97.7,3.99,8.98,Yes,8,A
3632,7.14,75.1,2.43,6.74,No,4,C
3633,7.81,79.5,2.91,7.03,Yes,4,B
3634,7.65,84.0,3.12,6.5,No,3,B
3635,11.28,99.1,3.66,8.71,Yes,6,A
3636,9.24,86.1,3.2,7.08,Yes,6,B
3637,4.9,73.0,2.33,7.91,No,1,C
3638,3.71,53.1,2.27,4.7,No,2,F
3639,1.56,40.0,1.97,4.23,No,1,F
3640,6.79,74.5,2.08,6.43,Yes,5,C
3641,8.33,91.0,3.81,7.27,Yes,6,A
3642,11.34,91.0,3.28,5.19,Yes,7,A
3643,4.69,62.7,2.75,6.16,No,3,F
3644,1.5,79.8,1.91,4.87,No,2,C
3645,10.43,78.2,2.8,7.3,No,5,B
3646,11.72,83.2,4.0,7.74,Yes,6,A
3647,11.89,88.8,3.17,8.39,Yes,6,A
3648,6.04,74.4,,6.97,Yes,3,B
3649,8.22,64.7,2.17,4.83,No,3,C
3650,1.94,56.4,1.27,6.41,No,2,F
3651,7.53,61.4,3.44,,No,4,C
3652,5.7,80.4,3.15,6.55,Yes,4,B
3653,13.1,93.7,3.95,7.4,Yes,7,A
3654,8.11,83.8,3.42,6.29,Yes,2,B
3655,5.83,76.0,2.2,6.3,Yes,3,C
3656,5.66,80.7,3.72,8.12,Yes,4,B
3657,5.95,78.7,2.89,5.95,Yes,3,B
3658,8.32,91.7,2.74,6.95,Yes,4,B
3659,8.92,89.4,3.82,8.22,No,4,A
3660,7.82,61.0,,3.99,No,2,C
3661,1.0,53.6,,5.14,No,1,F
3662,1.0,53.8,1.58,3.58,No,0,F
3663,7.88,85.0,3.84,6.08,No,4,B
3664,4.43,78.4,1.93,6.72,No,3,C
3665,4.83,59.9,1.45,8.88,Yes,2,F
3666,4.62,65.9,2.53,5.17,No,3,C
3667,9.89,92.9,3.02,6.53,Yes,6,B
3668,11.36,98.2,3.28,6.92,Yes,6,B
3669,8.23,67.5,,6.37,Yes,3,C
3670,6.64,90.3,3.09,7.03,No,3,C
3671,8.48,94.2,3.19,7.43,Yes,4,B
3672,5.86,61.5,1.61,6.39,No,2,F
3673,5.44,76.1,3.5,9.34,No,4,C
3674,3.21,41.4,1.51,4.08,No,0,F
3675,4.07,54.9,1.0,9.0,No,1,F
3676,4.16,85.8,2.36,5.05,Yes,1,C
3677,11.3,91.0,3.25,7.82,Yes,6,A
3678,7.94,77.7,3.15,7.01,No,4,C
3679,7.98,100.0,3.26,8.98,Yes,5,A
3680,3.32,56.8,2.02,5.65,Yes,1,F
3681,5.01,73.2,2.85,3.87,No,4,C
3682,4.92,69.1,4.0,7.64,Yes,2,B
3683,9.45,69.4,3.33,6.01,Yes,4,B
3684,8.44,48.4,3.01,4.86,No,2,C
3685,3.7,58.5,2.21,3.32,No,1,F
3686,7.18,60.6,2.2,9.4,No,3,C
3687,7.52,76.8,1.86,4.22,No,5,C
3688,8.19,67.8,2.88,6.47,No,3,C
3689,8.71,86.5,3.27,6.62,Yes,5,B
3690,10.73,75.5,3.56,7.95,Yes,4,B
3691,11.09,91.1,3.86,7.95,Yes,7,A
3692,7.28,82.0,2.44,6.73,No,3,C
3693,6.01,71.6,3.41,4.3,Yes,6,B
3694,1.78,64.0,2.4,6.36,Yes,1,F
3695,2.8,48.6,1.26,8.83,No,1,F
3696,11.3,81.7,3.26,8.04,Yes,6,B
3697,5.25,84.9,2.13,7.44,Yes,1,C
3698,2.71,54.7,1.55,6.98,No,1,F
3699,9.58,97.6,3.33,7.03,No,5,B
3700,6.98,89.4,3.7,7.99,Yes,5,A
3701,8.81,73.3,3.23,8.37,Yes,4,B
3702,1.33,57.3,2.05,4.72,No,0,F
3703,5.06,65.1,2.52,3.94,No,4,C
3704,11.02,76.7,3.15,7.6,Yes,5,B
3705,5.47,67.2,1.59,4.74,No,3,F
3706,4.66,58.7,2.41,7.32,No,2,C
3707,9.64,95.3,3.28,9.86,Yes,6,A
3708,3.34,51.2,2.22,4.79,No,2,F
3709,9.08,94.4,3.53,7.53,Yes,5,A
3710,10.94,90.6,3.42,6.44,No,6,A
3711,3.59,68.8,2.1,5.92,No,2,C
3712,3.87,61.1,2.1,5.89,No,2,C
3713,7.42,74.2,1.88,6.89,No,2,C
3714,8.48,78.5,3.19,8.82,No,5,B
3715,7.86,71.4,3.5,5.95,Yes,3,C
3716,6.97,56.0,3.03,3.5,No,2,C
3717,14.76,84.7,3.44,7.28,Yes,4,A
3718,6.05,57.7,2.75,4.88,Yes,3,C
3719,3.33,85.5,2.29,7.11,No,4,C
3720,2.84,70.4,1.97,6.72,No,2,C
3721,6.27,76.3,2.66,,No,3,C
3722,5.79,79.1,2.7,7.11,No,2,C
3723,6.69,62.8,2.43,6.76,No,3,C
3724,5.39,67.7,2.34,6.09,Yes,2,C
3725,12.41,100.0,3.56,5.91,Yes,7,A
3726,10.84,85.2,3.47,7.87,Yes,3,A
3727,8.3,76.0,3.26,7.0,Yes,4,B
3728,6.95,81.3,2.01,7.8,No,2,C
3729,8.89,64.2,2.98,8.17,Yes,5,B
3730,9.06,81.1,3.18,6.71,No,5,B
3731,5.39,58.4,2.79,4.82,No,2,C
3732,5.19,83.4,3.04,4.0,Yes,2,B
3733,11.33,96.1,3.31,6.83,Yes,5,A
3734,7.02,77.7,2.44,4.44,Yes,3,C
3735,4.7,85.1,3.17,7.19,No,1,C
3736,4.67,73.1,2.71,5.19,No,2,B
3737,7.96,93.5,3.42,7.31,Yes,6,B
3738,6.14,61.3,,,Yes,4,C
3739,7.38,87.4,3.27,8.8,Yes,4,B
3740,8.23,77.3,2.4,3.55,No,5,C
3741,7.95,86.7,2.95,4.9,No,5,C
3742,7.61,98.4,3.67,8.16,No,5,A
3743,6.56,81.1,3.52,7.67,Yes,4,B
3744,9.38,68.9,3.14,6.75,No,6,B
3745,4.37,85.3,3.25,7.29,Yes,2,B
3746,3.5,69.0,2.54,9.5,No,4,C
3747,4.57,56.7,2.47,8.14,No,1,C
3748,2.96,40.0,2.03,5.75,Yes,3,F
3749,5.08,87.9,3.32,7.91,Yes,2,C
3750,3.43,72.4,2.92,5.39,No,2,C
3751,7.29,78.9,2.5,6.08,Yes,4,B
3752,1.5,65.4,2.64,6.01,Yes,3,C
3753,6.83,71.7,3.3,9.5,No,1,C
3754,1.84,40.0,2.12,4.78,No,0,F
3755,8.34,85.2,3.56,7.52,Yes,5,B
3756,3.43,65.6,2.76,4.33,No,3,C
3757,13.67,92.9,3.5,6.92,Yes,6,A
3758,8.06,59.1,2.63,6.19,No,3,C
3759,8.35,89.1,2.68,6.71,No,3,C
3760,1.0,58.5,1.87,4.78,No,0,F
3761,7.42,92.5,2.96,6.21,No,1,B
3762,6.73,72.0,3.03,5.46,No,1,C
3763,7.46,91.7,2.62,7.22,Yes,4,B
3764,9.4,68.2,2.23,6.83,Yes,5,C
3765,4.51,71.8,1.48,8.25,No,2,C
3766,8.42,80.3,3.17,7.44,Yes,5,B
3767,11.11,67.7,1.78,5.22,No,2,C
3768,4.89,69.3,2.55,5.46,No,4,C
3769,2.69,50.6,1.0,7.0,No,1,F
3770,2.47,69.0,1.0,6.56,Yes,1,F
3771,8.51,76.8,3.6,7.01,Yes,5,B
3772,4.16,70.3,3.6,7.01,Yes,4,B
3773,8.58,87.3,3.44,7.11,Yes,4,B
3774,4.93,74.2,2.21,4.73,No,3,C
3775,5.45,69.4,2.15,5.61,No,2,C
3776,2.26,88.3,,7.69,Yes,2,C
3777,11.88,94.6,3.59,6.47,Yes,4,B
3778,7.71,67.0,2.48,5.09,Yes,4,C
3779,5.62,83.1,2.93,7.56,Yes,5,B
3780,8.38,79.6,3.06,6.37,Yes,4,B
3781,10.75,82.0,3.38,6.9,Yes,5,A
3782,5.08,72.4,2.0,8.67,No,4,C
3783,2.3,75.9,1.0,4.86,Yes,1,F
3784,10.03,97.5,3.05,8.85,No,4,B
3785,11.33,90.0,3.14,7.17,Yes,5,B
3786,14.05,96.4,3.94,7.67,Yes,4,A
3787,9.08,85.5,3.68,7.09,Yes,7,A
3788,1.0,61.4,1.61,5.32,No,1,F
3789,6.36,60.5,2.64,5.55,No,2,C
3790,6.44,53.9,2.96,8.46,No,1,C
3791,2.59,59.4,1.63,5.62,Yes,0,F
3792,5.19,49.0,1.74,5.73,No,2,C
3793,8.86,84.8,2.99,6.43,Yes,4,B
3794,8.49,86.9,2.82,6.65,No,5,B
3795,7.25,85.4,2.77,7.74,No,4,C
3796,1.54,78.7,1.87,7.66,No,1,C
3797,15.0,88.1,3.14,,Yes,7,A
3798,8.61,72.3,3.01,5.67,Yes,3,B
3799,4.76,70.9,2.52,4.77,Yes,2,C
3800,3.78,62.0,2.95,5.4,No,2,C
3801,9.02,84.1,2.83,8.17,Yes,4,B
3802,9.14,80.2,3.56,6.91,Yes,6,B
3803,8.58,96.4,2.35,8.0,No,3,B
3804,6.02,64.4,2.3,6.06,No,2,C
3805,10.08,82.0,3.39,8.53,Yes,4,B
3806,6.61,81.8,3.37,6.66,Yes,2,B
3807,6.69,55.5,2.19,,No,4,C
3808,1.0,58.4,1.66,4.82,Yes,2,F
3809,4.37,45.0,2.46,6.63,No,2,C
3810,9.05,80.3,2.75,7.52,Yes,4,B
3811,8.51,85.2,2.68,3.5,No,5,C
3812,10.86,88.4,2.1,8.06,Yes,5,B
3813,7.47,78.4,3.62,6.04,Yes,4,B
3814,9.62,91.5,2.43,5.69,Yes,7,B
3815,11.99,92.8,3.3,10.0,Yes,6,A
3816,7.47,99.8,2.75,7.68,Yes,5,B
3817,5.41,81.5,2.39,8.72,No,2,C
3818,9.24,67.3,3.59,7.02,Yes,5,B
3819,12.39,85.9,3.68,7.52,No,7,A
3820,8.23,59.0,1.74,6.3,No,3,C
3821,5.07,85.1,2.64,7.84,No,5,B
3822,9.97,73.4,3.09,7.98,Yes,3,C
3823,10.54,88.0,2.84,5.39,Yes,5,B
3824,5.94,77.0,2.71,7.3,Yes,4,B
3825,6.81,66.7,3.5,5.55,Yes,2,C
3826,1.5,68.6,2.92,7.56,No,3,C
3827,10.01,80.3,3.09,4.7,No,4,B
3828,7.45,86.9,3.11,8.44,No,3,B
3829,7.81,79.7,2.25,9.36,No,5,C
3830,8.53,79.5,2.11,6.33,No,2,C
3831,10.67,100.0,4.0,6.11,Yes,7,A
3832,5.28,81.1,2.39,4.86,No,5,C
3833,1.72,69.5,2.16,5.75,No,1,C
3834,1.0,53.2,2.21,5.19,No,0,F
3835,5.7,64.0,,6.24,Yes,2,C
3836,7.5,61.8,2.58,4.85,No,4,C
3837,4.91,62.1,1.84,5.89,Yes,1,F
3838,5.88,90.3,3.4,5.89,Yes,3,B
3839,13.87,70.5,3.11,7.36,Yes,4,B
3840,5.46,79.1,3.19,7.87,Yes,3,B
3841,10.9,97.2,3.92,8.15,No,6,A
3842,9.29,94.0,3.44,6.09,No,3,B
3843,7.8,79.1,2.73,5.88,No,2,B
3844,10.22,85.5,3.4,8.05,Yes,5,B
3845,2.41,40.0,1.67,5.99,No,3,F
3846,4.94,86.6,2.38,7.16,No,3,C
3847,5.05,91.5,2.93,8.51,No,4,B
3848,10.3,88.5,3.61,8.31,Yes,5,A
3849,10.71,88.4,3.19,7.22,No,5,B
3850,9.28,84.5,3.28,8.55,Yes,4,B
3851,7.87,76.3,2.95,9.5,No,2,C
3852,7.06,77.7,3.01,5.8,Yes,4,B
3853,8.66,69.6,3.31,7.6,Yes,5,B
3854,12.05,80.8,2.63,10.0,Yes,4,B
3855,9.46,68.4,2.94,7.04,Yes,4,B
3856,12.08,86.3,3.57,7.59,Yes,5,A
3857,8.85,95.7,3.34,8.03,Yes,6,A
3858,4.72,55.1,1.64,6.03,No,2,F
3859,2.11,51.6,1.84,5.39,No,1,F
3860,6.82,81.5,2.61,8.73,No,4,C
3861,12.75,86.1,3.85,10.0,Yes,7,A
3862,4.93,53.1,2.21,7.53,Yes,4,C
3863,7.65,65.4,2.56,6.5,Yes,3,C
3864,10.55,81.3,2.95,5.17,No,4,B
3865,9.95,94.8,3.17,6.46,Yes,6,A
3866,2.18,62.6,2.57,5.48,No,4,C
3867,4.16,76.2,2.22,8.76,Yes,2,C
3868,7.77,80.0,3.72,6.91,Yes,5,B
3869,3.0,61.6,2.91,6.04,No,1,C
3870,5.98,46.4,1.99,5.48,Yes,2,F
3871,6.29,85.7,2.32,6.33,Yes,4,C
3872,6.27,70.3,3.32,9.33,Yes,3,B
3873,8.58,56.4,,7.74,No,2,C
3874,6.14,72.4,3.1,6.97,Yes,2,B
3875,5.07,55.1,3.15,6.58,No,2,C
3876,1.0,49.6,1.23,5.74,No,2,F
3877,4.65,86.2,2.16,8.52,No,3,C
3878,8.15,86.3,3.18,9.14,Yes,4,B
3879,7.03,54.7,1.81,6.94,No,4,C
3880,7.36,70.8,2.69,6.12,Yes,6,B
3881,4.62,99.3,2.85,7.65,Yes,3,B
3882,1.63,56.8,1.63,3.0,No,1,F
3883,4.31,63.5,1.62,5.85,No,2,F
3884,6.31,67.7,2.47,6.91,No,3,C
3885,4.0,74.0,2.78,7.15,No,2,C
3886,9.95,80.5,3.42,7.36,Yes,5,B
3887,4.03,64.4,2.59,5.58,No,4,C
3888,6.3,74.6,3.05,8.35,Yes,5,B
3889,11.66,86.9,2.64,5.46,Yes,4,B
3890,2.77,55.7,1.9,3.74,No,2,F
3891,1.58,43.2,1.45,5.87,No,0,F
3892,12.15,93.5,3.51,8.14,Yes,6,A
3893,4.57,64.9,3.18,7.41,No,3,C
3894,9.12,90.1,3.22,7.49,No,4,B
3895,11.88,93.2,3.35,6.52,Yes,6,A
3896,8.04,71.9,2.56,4.73,No,2,C
3897,8.62,75.3,2.73,7.35,No,4,C
